Address,Title_link,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"1102 Mckean St, Philadelphia, PA 19148",https://www.zillow.com/homedetails/1102-Mckean-St-Philadelphia-PA-19148/2083192665_zpid/,Sold 10/18/2019,"$703,750 ",3 bds,4 ba,"2,508 sqft",Condo,2018,,Forced air,,,,,"$706,344 ","$671,000 - $742,000","+$13,536 (+2.0 %)"
"1923 N 8th St, Philadelphia, PA 19122",https://www.zillow.com/homedetails/1923-N-8th-St-Philadelphia-PA-19122/62675482_zpid/,Sold 10/17/2019,"$229,900 ",3 bds,2 ba,"2,016 sqft",Multi Family,2002,2002,Forced air,Central,,,Great solar potentialSun Number™: 84.83,"$230,775 ","$219,000 - $242,000","+$4,585 (+2.0 %)"
"2742 Hellerman St, Philadelphia, PA 19149",https://www.zillow.com/homedetails/2742-Hellerman-St-Philadelphia-PA-19149/10555612_zpid/,Sold 10/17/2019,"$153,000 ",3 bds,1 ba,"1,200 sqft",Condo,1950,,Forced air,Central,1 space,,,"$153,582 ","$146,000 - $161,000","-$2,587 (-1.7 %)"
"12429 Balston Rd, Philadelphia, PA 19154",https://www.zillow.com/homedetails/12429-Balston-Rd-Philadelphia-PA-19154/10587505_zpid/,Sold 10/17/2019,"$250,000 ",3 bds,2 ba,"1,360 sqft",Condo,1973,,Forced air,Central,1 space,,,"$250,952 ","$238,000 - $263,000","-$3,320 (-1.3 %)"
"316 W Winona St, Philadelphia, PA 19144",https://www.zillow.com/homedetails/316-W-Winona-St-Philadelphia-PA-19144/165126300_zpid/,Sold 10/17/2019,$900 ,3 bds,2 ba,"1,744 sqft",Apartment,1890,,Other,,,,,,,
"3136 Holly Rd, Philadelphia, PA 19154",https://www.zillow.com/homedetails/3136-Holly-Rd-Philadelphia-PA-19154/10585558_zpid/,Sold 10/16/2019,"$250,000 ",3 bds,2 ba,"1,152 sqft",Multi Family,1972,1972,Forced air,Central,1 space,,Good solar potentialSun Number™: 64.8,"$201,456 ","$183,000 - $222,000","-$5,197 (-2.5 %)"
"3550 W Crown Ave, Philadelphia, PA 19114",https://www.zillow.com/homedetails/3550-W-Crown-Ave-Philadelphia-PA-19114/10578391_zpid/,Sold 10/16/2019,"$225,000 ",3 bds,2 ba,"1,260 sqft",Condo,1964,,Forced air,Central,1 space,,,"$225,884 ","$215,000 - $237,000","-$1,797 (-0.8 %)"
"574 Pedley Rd, Philadelphia, PA 19128",https://www.zillow.com/homedetails/574-Pedley-Rd-Philadelphia-PA-19128/10276028_zpid/,Sold 10/15/2019,"$240,000 ",3 bds,2 ba,"1,216 sqft",Multi Family,1950,1950,Forced air,Central,1 space,,Candidate for a community solar programSun Number™: 21.62,"$240,973 ","$229,000 - $253,000","-$4,240 (-1.7 %)"
"511 Seville St, Philadelphia, PA 19128",https://www.zillow.com/homedetails/511-Seville-St-Philadelphia-PA-19128/10273968_zpid/,Sold 10/15/2019,"$255,000 ",3 bds,1 ba,"1,200 sqft",Multi Family,1925,1925,Other,Central,,,Candidate for a community solar programSun Number™: 21.62,"$256,034 ","$243,000 - $269,000","-$1,745 (-0.7 %)"
"6448 N 15th St, Philadelphia, PA 19126",https://www.zillow.com/homedetails/6448-N-15th-St-Philadelphia-PA-19126/10252445_zpid/,Sold 10/15/2019,"$229,900 ",3 bds,3 ba,"1,584 sqft",Condo,1915,,Forced air,Central,1 space,,,"$230,832 ","$219,000 - $242,000","+$3,670 (+1.6 %)"
"25 E Sharpnack St, Philadelphia, PA 19119",https://www.zillow.com/homedetails/25-E-Sharpnack-St-Philadelphia-PA-19119/10279968_zpid/,Sold 10/15/2019,"$160,000 ",3 bds,2 ba,"1,085 sqft",Multi Family,1925,1925,Forced air,Central,,,Limited solar potentialSun Number™: 43.24,"$165,669 ","$157,000 - $174,000",+$488 (+0.3 %)
"923 Brighton St, Philadelphia, PA 19111",https://www.zillow.com/homedetails/923-Brighton-St-Philadelphia-PA-19111/10495222_zpid/,Sold 10/15/2019,"$218,000 ",3 bds,3 ba,"1,592 sqft",Multi Family,1950,1950,Other,,2 spaces,,Candidate for a community solar programSun Number™: 21.64,"$218,884 ","$208,000 - $230,000",-$425 (-0.2 %)
"2401 Pennsylvania Ave APT 18B24, Philadelphia, PA 19130",https://www.zillow.com/homedetails/2401-Pennsylvania-Ave-APT-18B24-Philadelphia-PA-19130/10605293_zpid/,Sold 10/11/2019,"$600,000 ",3 bds,2 ba,"2,086 sqft",Condo,1960,,Other,Central,1 space,"$1,122/month",,"$602,729 ","$573,000 - $633,000","+$11,139 (+1.9 %)"
"4230 Whiting Rd, Philadelphia, PA 19154",https://www.zillow.com/homedetails/4230-Whiting-Rd-Philadelphia-PA-19154/10585109_zpid/,Sold 10/10/2019,"$215,000 ",3 bds,2 ba,"1,350 sqft",Condo,1973,,Forced air,Central,"Off street, On street",$0/month,,"$216,004 ","$205,000 - $227,000",+$694 (+0.3 %)
"6719 Gillespie St, Philadelphia, PA 19135",https://www.zillow.com/homedetails/6719-Gillespie-St-Philadelphia-PA-19135/10512328_zpid/,Sold 10/09/2019,"$169,900 ",3 bds,1 ba,"1,170 sqft",Condo,1950,,Forced air,Central,1 space,,,"$171,027 ","$162,000 - $180,000","+$13,285 (+8.4 %)"
"108 Roselyn St, Philadelphia, PA 19120",https://www.zillow.com/homedetails/108-Roselyn-St-Philadelphia-PA-19120/10549974_zpid/,Sold 10/09/2019,"$123,000 ",3 bds,1 ba,"1,020 sqft",Condo,1928,,Other,None,1 space,,,"$123,876 ","$118,000 - $130,000","+$2,078 (+1.7 %)"
"3611 Canby Dr, Philadelphia, PA 19154",https://www.zillow.com/homedetails/3611-Canby-Dr-Philadelphia-PA-19154/10589174_zpid/,Sold 10/08/2019,"$239,900 ",3 bds,2 ba,"1,332 sqft",Condo,1955,,Forced air,Central,1 space,,,"$241,433 ","$229,000 - $254,000",+$887 (+0.4 %)
"6138 Vandike St, Philadelphia, PA 19135",https://www.zillow.com/homedetails/6138-Vandike-St-Philadelphia-PA-19135/10417050_zpid/,Sold 10/04/2019,"$98,500 ",3 bds,2 ba,"1,056 sqft",Condo,1932,,Other,None,1 space,,,"$99,141 ","$94,000 - $104,000","+$2,944 (+3.1 %)"
"1611 Haworth St, Philadelphia, PA 19124",https://www.zillow.com/homedetails/1611-Haworth-St-Philadelphia-PA-19124/10558144_zpid/,Sold 10/04/2019,"$80,000 ",3 bds,1 ba,"1,440 sqft",Multi Family,1945,1945,Forced air,None,,,Great solar potentialSun Number™: 93.64,"$80,432 ","$76,000 - $84,000",+$585 (+0.7 %)
"1041 Foster St, Philadelphia, PA 19116",https://www.zillow.com/homedetails/1041-Foster-St-Philadelphia-PA-19116/10530186_zpid/,Sold 10/04/2019,"$276,000 ",3 bds,3 ba,"1,395 sqft",Multi Family,1960,1960,Forced air,Central,1 space,,Candidate for a community solar programSun Number™: 21.62,"$277,527 ","$264,000 - $291,000",-$498 (-0.2 %)
"718 Princeton Ave, Philadelphia, PA 19111",https://www.zillow.com/homedetails/718-Princeton-Ave-Philadelphia-PA-19111/10495319_zpid/,Sold 10/01/2019,"$187,000 ",3 bds,2 ba,"1,054 sqft",Multi Family,1986,1986,Forced air,Central,1 space,,Great solar potentialSun Number™: 88.04,"$188,058 ","$179,000 - $197,000","+$7,750 (+4.3 %)"
"5638 Thomas Ave, Philadelphia, PA 19143",https://www.zillow.com/homedetails/5638-Thomas-Ave-Philadelphia-PA-19143/10480997_zpid/,Sold 10/01/2019,"$125,000 ",3 bds,1 ba,"1,230 sqft",Condo,1920,,Forced air,Central,,,,"$125,722 ","$119,000 - $132,000",-$425 (-0.3 %)
"2743 Casimir St, Philadelphia, PA 19137",https://www.zillow.com/homedetails/2743-Casimir-St-Philadelphia-PA-19137/10449063_zpid/,Sold 09/30/2019,"$199,000 ",3 bds,2 ba,"1,365 sqft",Condo,1925,,Forced air,Central,1 space,,,"$200,174 ","$190,000 - $210,000","+$3,690 (+1.9 %)"
"3520 Gloucester Ln, Philadelphia, PA 19114",https://www.zillow.com/homedetails/3520-Gloucester-Ln-Philadelphia-PA-19114/10579028_zpid/,Sold 09/30/2019,"$180,000 ",3 bds,2 ba,"1,260 sqft",Condo,1964,,Forced air,Central,1 space,,,"$181,062 ","$172,000 - $190,000","+$3,229 (+1.8 %)"
"3672 Essex Ln, Philadelphia, PA 19114",https://www.zillow.com/homedetails/3672-Essex-Ln-Philadelphia-PA-19114/10579326_zpid/,Sold 09/30/2019,"$229,800 ",3 bds,2 ba,"1,260 sqft",Condo,1964,,Forced air,Central,1 space,,,"$231,156 ","$220,000 - $243,000",+$868 (+0.4 %)
"2666 Welsh Rd, Philadelphia, PA 19152",https://www.zillow.com/homedetails/2666-Welsh-Rd-Philadelphia-PA-19152/10520212_zpid/,Sold 09/30/2019,"$205,000 ",3 bds,3 ba,"2,052 sqft",Multi Family,1956,1956,Forced air,Central,1 space,,Great solar potentialSun Number™: 93.64,"$206,210 ","$196,000 - $217,000","+$3,274 (+1.6 %)"
"2666 Welsh Rd, Philadelphia, PA 19152",https://www.zillow.com/homedetails/2666-Welsh-Rd-Philadelphia-PA-19152/10520212_zpid/,Sold 09/30/2019,"$205,000 ",3 bds,3 ba,"2,052 sqft",Multi Family,1956,1956,Forced air,Central,1 space,,Great solar potentialSun Number™: 93.64,"$206,210 ","$196,000 - $217,000","+$3,274 (+1.6 %)"
"1235 Levick St, Philadelphia, PA 19111",https://www.zillow.com/homedetails/1235-Levick-St-Philadelphia-PA-19111/10490610_zpid/,Sold 09/30/2019,"$160,000 ",3 bds,2 ba,"1,278 sqft",Condo,1947,,,,1 space,,,"$161,003 ","$153,000 - $169,000",+$595 (+0.4 %)
"2815 Shipley Rd, Philadelphia, PA 19152",https://www.zillow.com/homedetails/2815-Shipley-Rd-Philadelphia-PA-19152/10520364_zpid/,Sold 09/30/2019,"$240,000 ",3 bds,2 ba,"1,164 sqft",Multi Family,1956,1956,Forced air,Central,1 space,,Great solar potentialSun Number™: 85.64,"$241,416 ","$229,000 - $253,000",+$74 (+0.0 %)
"1414 S 13th St, Philadelphia, PA 19147",https://www.zillow.com/homedetails/1414-S-13th-St-Philadelphia-PA-19147/10176674_zpid/,Sold 09/30/2019,"$600,000 ",3 bds,3 ba,"1,968 sqft",Condo,1915,,Forced air,Central,,,,"$603,542 ","$573,000 - $634,000","+$7,067 (+1.2 %)"
"6349 Jackson St, Philadelphia, PA 19135",https://www.zillow.com/homedetails/6349-Jackson-St-Philadelphia-PA-19135/10416046_zpid/,Sold 09/30/2019,"$160,000 ",3 bds,1 ba,"1,194 sqft",Condo,1950,,Other,Wall,1 space,,,"$161,296 ","$153,000 - $169,000","+$4,744 (+3.0 %)"
"605 Fountain St, Philadelphia, PA 19128",https://www.zillow.com/homedetails/605-Fountain-St-Philadelphia-PA-19128/10276063_zpid/,Sold 09/30/2019,"$256,000 ",3 bds,1 ba,"1,216 sqft",Multi Family,1950,1950,Forced air,Central,2 spaces,,Great solar potentialSun Number™: 93.62,"$257,511 ","$245,000 - $270,000","+$3,967 (+1.6 %)"
"500 Regatta Dr UNIT 2535, Philadelphia, PA 19146",https://www.zillow.com/homedetails/500-Regatta-Dr-UNIT-2535-Philadelphia-PA-19146/114479353_zpid/,Sold 09/30/2019,"$887,500 ",3 bds,2 ba,"2,060 sqft",Condo,2011,,Forced air,Central,2 spaces,$666/month,Candidate for a community solar programSun Number™: 21.63,"$892,739 ","$848,000 - $937,000","-$6,906 (-0.8 %)"
"6723 Oakland, Philadelphia, PA 19149",https://www.zillow.com/homedetails/6723-Oakland-Philadelphia-PA-19149/2082550740_zpid/,Sold 09/29/2019,"$175,000 ",3 bds,2 ba,"1,200 sqft",Multi Family,,,,,,,,"$176,054 ","$167,000 - $185,000",+$658 (+0.4 %)
"8102 Leon St, Philadelphia, PA 19136",https://www.zillow.com/homedetails/8102-Leon-St-Philadelphia-PA-19136/10569011_zpid/,Sold 09/27/2019,"$185,000 ",3 bds,1 ba,"1,132 sqft",Condo,1950,,Forced air,Central,1 space,,,"$186,159 ","$177,000 - $195,000",+$688 (+0.4 %)
"2201 Chestnut St, Philadelphia, PA 19103",https://www.zillow.com/homedetails/2201-Chestnut-St-Philadelphia-PA-19103/2114356332_zpid/,Sold 09/27/2019,"$319,900 ",3 bds,1.5 ba,"1,350 sqft",Apartment,1950,,Forced air,Other,Off street,,,,,
"7042 Henry Ave, Philadelphia, PA 19128",https://www.zillow.com/homedetails/7042-Henry-Ave-Philadelphia-PA-19128/10278673_zpid/,Sold 09/26/2019,"$245,000 ",3 bds,1.5 ba,"1,110 sqft",Multi Family,1959,1959,Radiant,Central,1 space,,Great solar potentialSun Number™: 90.42,"$246,566 ","$234,000 - $259,000",+$907 (+0.4 %)
"1900 Rittenhouse Sq APT 5A, Philadelphia, PA 19103",https://www.zillow.com/homedetails/1900-Rittenhouse-Sq-APT-5A-Philadelphia-PA-19103/2106423638_zpid/,Sold 09/26/2019,$2.34M,3 bds,5 ba,"3,616 sqft",Condo,1924,,Other,Central,,"$2,923/month",,"$2,352,441 ",$2.23M - $2.47M,"+$8,652 (+0.4 %)"
"3444 Holyoke Rd, Philadelphia, PA 19114",https://www.zillow.com/homedetails/3444-Holyoke-Rd-Philadelphia-PA-19114/10523795_zpid/,Sold 09/26/2019,"$208,000 ",3 bds,2 ba,"1,224 sqft",Multi Family,1960,1960,Forced air,Central,1 space,,Great solar potentialSun Number™: 88.53,"$209,329 ","$199,000 - $220,000",+$770 (+0.4 %)
"2646 Maxwell St, Philadelphia, PA 19152",https://www.zillow.com/homedetails/2646-Maxwell-St-Philadelphia-PA-19152/10521095_zpid/,Sold 09/26/2019,"$245,000 ",3 bds,3 ba,"1,591 sqft",Multi Family,1956,1956,Forced air,Central,2 spaces,,Great solar potentialSun Number™: 85.64,"$246,566 ","$234,000 - $259,000",+$907 (+0.4 %)
"570 W Clapier St, Philadelphia, PA 19144",https://www.zillow.com/homedetails/570-W-Clapier-St-Philadelphia-PA-19144/10239853_zpid/,Sold 09/26/2019,"$227,500 ",3 bds,2 ba,"1,562 sqft",Condo,1950,,,None,1 space,,,"$228,954 ","$218,000 - $240,000",+$842 (+0.4 %)
"3429 Cresson St, Philadelphia, PA 19129",https://www.zillow.com/homedetails/3429-Cresson-St-Philadelphia-PA-19129/10383997_zpid/,Play video iconVideo Walkthrough,"$327,000 ",3 bds,2 ba,"1,200 sqft",Multi Family,1939,1939,Forced air,Central,,,Candidate for a community solar programSun Number™: 21.64,"$329,050 ","$313,000 - $346,000","+$1,216 (+0.4 %)"
"138 Race St #D, Philadelphia, PA 19106",https://www.zillow.com/homedetails/138-Race-St-D-Philadelphia-PA-19106/2099903570_zpid/,Sold 09/24/2019,"$525,000 ",3 bds,2 ba,"2,000 sqft",Condo,2013,,Forced air,Central,,$250/month,,"$528,484 ","$502,000 - $555,000","+$1,923 (+0.4 %)"
"5538 N Lawrence St, Philadelphia, PA 19120",https://www.zillow.com/homedetails/5538-N-Lawrence-St-Philadelphia-PA-19120/122288404_zpid/,Sold 09/24/2019,"$159,900 ",3 bds,2 ba,"1,290 sqft",Multi Family,1930,,Forced air,Central,,,,"$160,961 ","$153,000 - $169,000",+$586 (+0.4 %)
"4116 Elbridge St, Philadelphia, PA 19135",https://www.zillow.com/homedetails/4116-Elbridge-St-Philadelphia-PA-19135/10509199_zpid/,Sold 09/23/2019,"$120,000 ",3 bds,1 ba,"1,280 sqft",Condo,1950,,Other,,1 space,,,"$120,811 ","$115,000 - $127,000",+$438 (+0.4 %)
"3517 Meridian St, Philadelphia, PA 19136",https://www.zillow.com/homedetails/3517-Meridian-St-Philadelphia-PA-19136/10570666_zpid/,Sold 09/23/2019,"$175,000 ",3 bds,2 ba,"1,152 sqft",Condo,1955,,Forced air,None,1 space,,,"$176,182 ","$167,000 - $185,000",+$637 (+0.4 %)
"1027 Loney St, Philadelphia, PA 19111",https://www.zillow.com/homedetails/1027-Loney-St-Philadelphia-PA-19111/10563647_zpid/,Sold 09/23/2019,"$245,000 ",3 bds,3 ba,"1,461 sqft",Multi Family,1956,1956,Baseboard,Wall,1 space,,Candidate for a community solar programSun Number™: 21.64,"$246,655 ","$234,000 - $259,000",+$892 (+0.4 %)
"6339 Glenloch St, Philadelphia, PA 19135",https://www.zillow.com/homedetails/6339-Glenloch-St-Philadelphia-PA-19135/10416162_zpid/,Sold 09/19/2019,"$142,500 ",3 bds,2 ba,"1,046 sqft",Condo,1950,,Forced air,Wall,1 space,,,"$143,532 ","$136,000 - $151,000",+$508 (+0.4 %)
"2733 W Jefferson St, Philadelphia, PA 19121",https://www.zillow.com/homedetails/2733-W-Jefferson-St-Philadelphia-PA-19121/10316709_zpid/,Sold 09/18/2019,"$475,000 ",3 bds,4 ba,"2,300 sqft",Multi Family,2019,,Forced air,Central,,,,"$479,197 ","$455,000 - $503,000","+$1,572 (+0.3 %)"
"2633 S 13th St, Philadelphia, PA 19148",https://www.zillow.com/homedetails/2633-S-13th-St-Philadelphia-PA-19148/10396182_zpid/,Sold 09/18/2019,"$235,000 ",3 bds,2 ba,960 sqft,Condo,1925,,Forced air,Central,On street,,,"$236,731 ","$225,000 - $249,000",+$833 (+0.4 %)
"2642 N Darien St, Philadelphia, PA 19133",https://www.zillow.com/homedetails/2642-N-Darien-St-Philadelphia-PA-19133/10373890_zpid/,Sold 09/18/2019,"$30,000 ",3 bds,1 ba,880 sqft,Condo,1920,,,None,,,,"$30,221 ","$29,000 - $32,000",+$106 (+0.4 %)
"4310 Oakmont St, Philadelphia, PA 19136",https://www.zillow.com/homedetails/4310-Oakmont-St-Philadelphia-PA-19136/10571927_zpid/,Sold 09/18/2019,"$179,900 ",3 bds,1 ba,"1,126 sqft",Condo,1950,,Forced air,Central,1 space,,,"$181,225 ","$172,000 - $190,000",+$637 (+0.4 %)
"325 E Pleasant St, Philadelphia, PA 19119",https://www.zillow.com/homedetails/325-E-Pleasant-St-Philadelphia-PA-19119/10282204_zpid/,Sold 09/18/2019,"$150,500 ",3 bds,1 ba,"1,120 sqft",Condo,1968,,Forced air,Central,1 space,,,"$151,609 ","$144,000 - $159,000",+$534 (+0.4 %)
"6838 Finch Pl, Philadelphia, PA 19142",https://www.zillow.com/homedetails/6838-Finch-Pl-Philadelphia-PA-19142/10413719_zpid/,Sold 09/17/2019,"$85,000 ",3 bds,3 ba,"1,480 sqft",Condo,1965,,Heat pump,None,2 spaces,,,"$85,574 ","$81,000 - $90,000",+$237 (+0.3 %)
"4218 Levick St, Philadelphia, PA 19135",https://www.zillow.com/homedetails/4218-Levick-St-Philadelphia-PA-19135/10509131_zpid/,Sold 09/16/2019,"$108,000 ",3 bds,1 ba,"1,324 sqft",Condo,1950,,Baseboard,Wall,1 space,,,"$108,822 ","$103,000 - $114,000",+$378 (+0.3 %)
"198 Roselyn St, Philadelphia, PA 19120",https://www.zillow.com/homedetails/198-Roselyn-St-Philadelphia-PA-19120/10549929_zpid/,Sold 09/16/2019,"$165,000 ",3 bds,2 ba,"1,350 sqft",Multi Family,1928,1928,Baseboard,None,1 space,,Great solar potentialSun Number™: 92.84,"$169,900 ","$161,000 - $178,000","+$4,222 (+2.5 %)"
"233 Chestnut Street #2ND FLOOR, Philadelphia, PA 19106",https://www.zillow.com/homedetails/233-Chestnut-Street-2ND-FLOOR-Philadelphia-PA-19106/2082201835_zpid/,Sold 09/13/2019,"$975,000 ",3 bds,3 ba,"2,600 sqft",Condo,,,,,,,,"$982,781 ","$934,000 - $1.03M",
"2641 S Mole St, Philadelphia, PA 19145",https://www.zillow.com/homedetails/2641-S-Mole-St-Philadelphia-PA-19145/10303968_zpid/,Sold 09/13/2019,"$305,000 ",3 bds,2 ba,"1,026 sqft",Multi Family,1920,1920,Forced air,Central,,,Great solar potentialSun Number™: 80.03,"$307,434 ","$292,000 - $323,000","+$1,052 (+0.3 %)"
"3123 Fairfield St, Philadelphia, PA 19136",https://www.zillow.com/homedetails/3123-Fairfield-St-Philadelphia-PA-19136/10523160_zpid/,Sold 09/13/2019,"$204,900 ",3 bds,1 ba,"1,170 sqft",Condo,1954,,Forced air,Central,1 space,,,"$206,560 ","$196,000 - $217,000",+$702 (+0.3 %)
"1101 Locust St # 8F, Philadelphia, PA 19107",https://www.zillow.com/homedetails/1101-Locust-St-8F-Philadelphia-PA-19107/87764999_zpid/,Sold 09/13/2019,$1.76M,3 bds,3 ba,"2,218 sqft",Condo,2007,,Other,Central,2 spaces,$379/month,,"$1,773,400 ",$1.68M - $1.86M,"-$14,370 (-0.8 %)"
"45 Sutton Sq SW UNIT 709, Washington, DC 20024",https://www.zillow.com/homedetails/45-Sutton-Sq-SW-UNIT-709-Washington-DC-20024/250252950_zpid/,Sold 11/15/2019,$2.85M,3 bds,3 ba,"1,985 sqft",Condo,2017,,Forced air,Central,Attached Garage,"$1,842/month",,"$2,850,315 ",$2.71M - $2.99M,"-$91,830 (-3.1 %)"
"30 T St NE UNIT 2, Washington, DC 20002",https://www.zillow.com/homedetails/30-T-St-NE-UNIT-2-Washington-DC-20002/71722365_zpid/,Play video iconVideo Walkthrough,"$725,000 ",3 bds,3 ba,"1,716 sqft",Condo,1905,,Forced air,Central,,$200/month,,"$725,723 ","$689,000 - $762,000","-$24,230 (-3.2 %)"
"3139 Cherry Rd NE # 31, Washington, DC 20018",https://www.zillow.com/homedetails/3139-Cherry-Rd-NE-31-Washington-DC-20018/505506_zpid/,Sold 11/04/2019,"$337,000 ",3 bds,3 ba,"1,881 sqft",Condo,1979,,Forced air,Central,,$271/month,Great solar potentialSun Number™: 86.51,"$337,448 ","$321,000 - $354,000","+$46,227 (+15.9 %)"
"3614 12th St NE UNIT 10, Washington, DC 20017",https://www.zillow.com/homedetails/3614-12th-St-NE-UNIT-10-Washington-DC-20017/2084213774_zpid/,Sold 10/28/2019,"$674,900 ",3 bds,3 ba,"1,508 sqft",Condo,2019,,Heat pump,,,$198/month,,"$676,314 ","$642,000 - $710,000","+$1,337 (+0.2 %)"
"1151 46th Pl SE, Washington, DC 20019",https://www.zillow.com/homedetails/1151-46th-Pl-SE-Washington-DC-20019/516457_zpid/,Sold 10/28/2019,"$387,000 ",3 bds,2 ba,"1,536 sqft",Multi Family,1950,2010,Forced air,Central,,,Candidate for a community solar programSun Number™: 20.91,"$375,001 ","$356,000 - $394,000",-$1 (-0.0 %)
"1203 42nd St SE, Washington, DC 20020",https://www.zillow.com/homedetails/1203-42nd-St-SE-Washington-DC-20020/2125661428_zpid/,Sold 10/22/2019,"$345,000 ",3 bds,2.5 ba,"1,700 sqft",Condo,1976,,,,,,,"$345,947 ","$329,000 - $363,000","+$67,781 (+24.4 %)"
"210 14th Pl NE, Washington, DC 20002",https://www.zillow.com/homedetails/210-14th-Pl-NE-Washington-DC-20002/424863_zpid/,Sold 10/18/2019,"$820,000 ",3 bds,3 ba,"1,382 sqft",Condo,1910,,Forced air,Central,1 space,,,"$822,607 ","$781,000 - $864,000","-$2,773 (-0.3 %)"
"1751 New Hampshire Ave NW APT H, Washington, DC 20009",https://www.zillow.com/homedetails/1751-New-Hampshire-Ave-NW-APT-H-Washington-DC-20009/400713_zpid/,Sold 10/18/2019,"$901,000 ",3 bds,2 ba,"1,621 sqft",Condo,1891,,Heat pump,Central,1 space,$400/month,Great solar potentialSun Number™: 84.84,"$903,864 ","$859,000 - $949,000","+$53,423 (+6.3 %)"
"570 Nicholson St NE, Washington, DC 20011",https://www.zillow.com/homedetails/570-Nicholson-St-NE-Washington-DC-20011/493841_zpid/,Sold 10/18/2019,"$609,950 ",3 bds,4 ba,"1,632 sqft",Multi Family,1950,1950,Forced air,None,,,Candidate for a community solar programSun Number™: 21.19,"$611,558 ","$581,000 - $642,000","+$1,309 (+0.2 %)"
"5015 4th St NW, Washington, DC 20011",https://www.zillow.com/homedetails/5015-4th-St-NW-Washington-DC-20011/486793_zpid/,Sold 10/16/2019,"$768,500 ",3 bds,4 ba,"2,058 sqft",Condo,1932,,Forced air,Central,1 space,,,"$771,026 ","$732,000 - $810,000","-$24,026 (-3.0 %)"
"2125 14th St NW APT 315W, Washington, DC 20009",https://www.zillow.com/homedetails/2125-14th-St-NW-APT-315W-Washington-DC-20009/82296767_zpid/,Sold 10/15/2019,$1.56M,3 bds,3 ba,"2,046 sqft",Condo,2007,,Forced air,Central,Attached Garage,$700/month,Candidate for a community solar programSun Number™: 20.84,"$1,565,467 ",$1.49M - $1.64M,"+$90,029 (+6.1 %)"
"6209 4th St NW, Washington, DC 20011",https://www.zillow.com/homedetails/6209-4th-St-NW-Washington-DC-20011/88797879_zpid/,Sold 10/15/2019,"$675,000 ",3 bds,3 ba,"2,128 sqft",Multi Family,2007,2010,Forced air,Central,1 space,,,"$677,439 ","$644,000 - $711,000","+$2,056 (+0.3 %)"
"27 Logan Cir NW APT 4, Washington, DC 20005",https://www.zillow.com/homedetails/27-Logan-Cir-NW-APT-4-Washington-DC-20005/54654677_zpid/,Sold 10/11/2019,$1.40M,3 bds,3 ba,"1,898 sqft",Condo,2000,,Forced air,"Central, Wall",1 space,$496/month,,"$1,405,514 ",$1.34M - $1.48M,"+$14,261 (+1.0 %)"
"1706 37th St NW, Washington, DC 20007",https://www.zillow.com/homedetails/1706-37th-St-NW-Washington-DC-20007/433418_zpid/,Sold 10/09/2019,"$850,000 ",3 bds,2 ba,"1,940 sqft",Condo,1926,,Forced air,None,1 space,,,"$875,069 ","$831,000 - $919,000","+$9,679 (+1.1 %)"
"3930 Connecticut Ave NW, Washington, DC 20008",https://www.zillow.com/homedetails/3930-Connecticut-Ave-NW-Washington-DC-20008/454669_zpid/,Sold 10/09/2019,"$491,000 ",3 bds,2 ba,"1,650 sqft",Cooperative,1929,,,,,,,"$1,601,869 ",$1.30M - $2.42M,"-$1,028,974 (-39.1 %)"
